id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"Count (Dmnless)"
42445020,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,466,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,6766
42445021,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,468,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,6220
42445022,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,472,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,5020
42445023,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,475,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,7380
42445024,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,471,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,30
42445025,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,474,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,30
42445026,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,477,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,10
42445027,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,470,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,60
42445028,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,476,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,60
42445029,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,473,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,10
42445030,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Class,Bacillariophyceae,"Haeckel, 1878",http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Chromista,Ochrophyta,Bacillariophyceae,,,,,,,"unit biomass:g/m²",O,,467,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,932514
42445031,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Class,Ostracoda,"Latreille, 1802",http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Animalia,Arthropoda,Ostracoda,,,,,,,"unit biomass:g/m²",O,,463,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,25672
42445032,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Priapulida,urn:lsid:marinespecies.org:taxname:101063,http://marinespecies.org/aphia.php?p=taxdetails&id=101063,Phylum,Priapulida,"Théel, 1906",http://marinespecies.org/aphia.php?p=taxdetails&id=101063,Animalia,Priapulida,,,,,,,,"unit biomass:g/m²",O,,464,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,164096
42445033,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Subclass,Oligochaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Animalia,Annelida,Clitellata,,,,,,,"unit biomass:g/m²",O,,465,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,2388
42445034,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Polychaeta,urn:lsid:marinespecies.org:taxname:883,http://marinespecies.org/aphia.php?p=taxdetails&id=883,Class,Polychaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=883,Animalia,Annelida,Polychaeta,,,,,,,"unit biomass:g/m²",O,,469,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,20
42445035,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Order,Harpacticoida,"Sars G.O., 1903",http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,,"unit biomass:g/m²",O,,462,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,426060
42445036,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,20.11166667,,,63.41666667,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,461,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,9.23261e+006
42730328,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,12.75,,,,"Baltic Sea",,,,,,21.435,,,64.065,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,556,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,20
42730329,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,12.75,,,,"Baltic Sea",,,,,,21.435,,,64.065,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,553,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,2390
42730330,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,12.75,,,,"Baltic Sea",,,,,,21.435,,,64.065,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,554,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,8.95739e+006
42730331,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,12.75,,,,"Baltic Sea",,,,,,21.435,,,64.065,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,555,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.31471e+007
42730332,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,12.75,,,,"Baltic Sea",,,,,,21.435,,,64.065,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,557,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,9.67976e+006
42730333,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,12.75,,,,"Baltic Sea",,,,,,21.435,,,64.065,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,552,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,288948
42770349,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,13.5,,,,"Baltic Sea",,,,,,21.645,,,64.24666667,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,226,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,50
42770350,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,13.5,,,,"Baltic Sea",,,,,,21.645,,,64.24666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,223,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,21030
42770351,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,13.5,,,,"Baltic Sea",,,,,,21.645,,,64.24666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,224,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,4.2586e+007
42770352,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,13.5,,,,"Baltic Sea",,,,,,21.645,,,64.24666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,225,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,3.91791e+007
42770353,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,13.5,,,,"Baltic Sea",,,,,,21.645,,,64.24666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,227,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,2.38482e+007
42770354,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,13.5,,,,"Baltic Sea",,,,,,21.645,,,64.24666667,,,,,,,,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Subclass,Oligochaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Animalia,Annelida,Clitellata,,,,,,,"unit biomass:g/m²",O,,222,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,995
42770355,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,13.5,,,,"Baltic Sea",,,,,,21.645,,,64.24666667,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,221,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,7.66548e+006
42786328,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,238,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,40
42786329,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,237,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,20
42786330,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,233,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,12890
42786331,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Pygospio,urn:lsid:marinespecies.org:taxname:129622,http://marinespecies.org/aphia.php?p=taxdetails&id=129622,Genus,Pygospio,"Claparède, 1863",http://marinespecies.org/aphia.php?p=taxdetails&id=129622,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Pygospio,,,,"unit biomass:g/m²",O,,242,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,199
42786332,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Class,Ostracoda,"Latreille, 1802",http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Animalia,Arthropoda,Ostracoda,,,,,,,"unit biomass:g/m²",O,,231,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,71640
42786333,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,234,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.76837e+008
42786334,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,235,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,199
42786335,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Turbellaria,urn:lsid:marinespecies.org:taxname:794,http://marinespecies.org/aphia.php?p=taxdetails&id=794,,,,,,,,,,,,,,"unit biomass:g/m²",O,,236,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,2587
42786336,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Copepoda,urn:lsid:marinespecies.org:taxname:1080,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Class,Copepoda,"Milne Edwards, 1840",http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Animalia,Arthropoda,Copepoda,,,,,,,"unit biomass:g/m²",O,,240,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,37810
42786338,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,241,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,4.83439e+007
42786339,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Subclass,Oligochaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Animalia,Annelida,Clitellata,,,,,,,"unit biomass:g/m²",O,,232,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,4378
42786340,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-01T00:00:00,spring,1994,,,6,,,1,,,15,,,,"Baltic Sea",,,,,,21.79333333,,,64.455,,,,,,,,Acari,urn:lsid:marinespecies.org:taxname:292684,http://marinespecies.org/aphia.php?p=taxdetails&id=292684,Subclass,Acari,"Leach, 1817",http://marinespecies.org/aphia.php?p=taxdetails&id=292684,Animalia,Arthropoda,Arachnida,,,,,,,"unit biomass:g/m²",O,,230,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,199
